Amnesty-Join.mp4,https://twitter.com/amnestyusa/status/1345384605436751873 
Amnesty-Tear-Gas.mp4,https://youtu.be/dJr0u-WYLMI
Amnesty-Lebanon-Protests.mp4,https://www.facebook.com/111658128847068/videos/3775329839154874
